{3.9326287668640866e-11, -1.4629693511391804e-16, -7.66862609537915e-11, 1.4629795001936077e-16, 3.735997328515061e-11, 0.0, -3.9326287668640866e-11, -1.4629700658660126e-16, 7.66862609537915e-11, 1.4629795001936077e-16, -3.735997328515061e-11, 0.0},
{1.465456162391214e-10, -6.308601723552397e-16, -2.857639516659877e-10, 6.30862764848789e-16, 1.3921833542686618e-10, 0.0, -1.465456162391214e-10, -6.308604090863426e-16, 2.857639516659877e-10, 6.308636568278764e-16, -1.3921833542686618e-10, 0.0},
{3.42115859557765e-10, -1.6563471412855758e-15, -6.671259261367439e-10, 1.6563517595280202e-15, 3.2501006657897873e-10, 0.0, -3.42115859557765e-10, -1.6563475708097188e-15, 6.671259261367439e-10, 1.6563538219530958e-15, -3.2501006657897873e-10, 0.0},
{2.7503421364030277e-09, -2.0925905939845886e-14, -5.36316716596732e-09, 2.0925925553042856e-14, 2.612825029564292e-09, 0.0, -2.7503421364030277e-09, -2.0925907139540943e-14, 5.36316716596732e-09, 2.0925932491295067e-14, -2.612825029564292e-09, 0.0},
{7.479284651595172e-09, -6.67657124992602e-14, -1.458460507054139e-08, 6.676575777690401e-14, 7.105320418946216e-09, 0.0, -7.479284651595172e-09, -6.6765714480423e-14, 1.458460507054139e-08, 6.676576971180852e-14, -7.105320418946216e-09, 0.0},
{1.499685333663132e-08, -1.5012834561696392e-13, -2.924386400625685e-08, 1.5012843021506545e-13, 1.424701066962553e-08, 0.0, -1.499685333663132e-08, -1.5012834838193513e-13, 2.924386400625685e-08, 1.501284471722329e-13, -1.424701066962553e-08, 0.0},
{4.297183806346488e-08, -5.166795093595809e-13, -8.379508422303075e-08, 5.166797215940173e-13, 4.082324615956587e-08, 0.0, -4.297183806346488e-08, -5.166795139019324e-13, 8.379508422303075e-08, 5.166797499478552e-13, -4.082324615956587e-08, 0.0},
{8.947447024804326e-08, -1.2233476992222193e-12, -1.744752169817261e-07, 1.2233480879623416e-12, 8.500074673368287e-08, 0.0, -8.947447024804326e-08, -1.2233477081691401e-12, 1.744752169817261e-07, 1.2233481277191397e-12, -8.500074673368287e-08, 0.0},
{1.580680378569544e-07, -2.395939828768861e-12, -3.082326738168048e-07, 2.3959404592282085e-12, 1.5016463595985035e-07, 0.0, -1.580680378569544e-07, -2.3959398473720447e-12, 3.082326738168048e-07, 2.3959405103791447e-12, -1.5016463595985035e-07, 0.0},
{2.5180847693647175e-07, -4.162631777377307e-12, -4.910265300180504e-07, 4.162632725956443e-12, 2.3921805308157856e-07, 0.0, -2.5180847693647175e-07, -4.1626318097042994e-12, 4.910265300180504e-07, 4.162632788492264e-12, -2.3921805308157856e-07, 0.0},
{5.924431842607584e-07, -1.153325008807014e-11, -1.155264209282068e-06, 1.1533252110289065e-11, 5.628210250213093e-07, 0.0, -5.924431842607584e-07, -1.1533250176499082e-11, 1.155264209282068e-06, 1.1533252200042808e-11, -5.628210250213093e-07, 0.0},
{1.1230573798263537e-06, -2.4758771287829703e-11, -2.189961890597198e-06, 2.4758774751087302e-11, 1.0669045107708438e-06, 0.0, -1.1230573798263537e-06, -2.4758771444827782e-11, 2.189961890597198e-06, 2.475877486802912e-11, -1.0669045107708438e-06, 0.0},
{1.8706179346578354e-06, -4.5594326271276535e-11, -3.647704972452186e-06, 4.5594331503718e-11, 1.77708703779435e-06, 0.0, -1.8706179346578354e-06, -4.559432648906565e-11, 3.647704972452186e-06, 4.55943316478249e-11, -1.77708703779435e-06, 0.0},
{2.858307356943322e-06, -7.57856561544568e-11, -5.573699345803481e-06, 7.578566352562117e-11, 2.7153919888601586e-06, 0.0, -2.858307356943322e-06, -7.578565641970208e-11, 5.573699345803481e-06, 7.578566369687004e-11, -2.7153919888601586e-06, 0.0},
{4.107081041400885e-06, -1.170695537002168e-10, -8.008808030339936e-06, 1.170695635976238e-10, 3.901726988939051e-06, 0.0, -4.107081041400885e-06, -1.170695540056169e-10, 8.008808030339936e-06, 1.170695637959892e-10, -3.901726988939051e-06, 0.0},
{7.622894066628816e-06, -2.4602277999530567e-10, -1.4864643428993146e-05, 2.4602279664735127e-10, 7.241749362364332e-06, 0.0, -7.622894066628816e-06, -2.4602278038125356e-10, 1.4864643428993146e-05, 2.46022796902036e-10, -7.241749362364332e-06, 0.0},
{1.251136723290845e-05, -4.460482480391263e-10, -2.4397166102302882e-05, 4.460482735419586e-10, 1.188579886939444e-05, 0.0, -1.251136723290845e-05, -4.4604824851466567e-10, 2.4397166102302882e-05, 4.4604827385284524e-10, -1.188579886939444e-05, 0.0},
{1.8915590664269907e-05, -7.327006590695795e-10, -3.688540179199257e-05, 7.327006951624243e-10, 1.796981112772267e-05, 0.0, -1.8915590664269907e-05, -7.327006596425795e-10, 3.688540179199257e-05, 7.327006955293976e-10, -1.796981112772267e-05, 0.0},
{2.6964020541542284e-05, -1.1215034156200597e-09, -5.25798400505301e-05, 1.1215034637733996e-09, 2.5615819508987826e-05, 0.0, -2.6964020541542284e-05, -1.1215034162918176e-09, 5.25798400505301e-05, 1.1215034641963466e-09, -2.5615819508987826e-05, 0.0},
{3.677482160032364e-05, -1.6279482650284337e-09, -7.171090211217092e-05, 1.627948326560608e-09, 3.493608051184729e-05, 0.0, -3.677482160032364e-05, -1.627948265797015e-09, 7.171090211217092e-05, 1.6279483270394161e-09, -3.493608051184729e-05, 0.0},
